Type,Sequence,Product_ID,Price,Open_24h,Volume_24h,Low_24h,High_24h,Volume_30d,Best_bid,Best_bid_size,Best_ask,Best_ask_size,Side,Trade_ID,Last_size,Time
ticker,53112605282,BTC-USD,19240.1,18086.83,50679.12682383,18055.25,19260.5,658212.29829796,19240.09,0.11741580,19245.91,0.06515157,sell,483099061,0.05,2023-01-13T15:27:54.762140Z
ticker,53112605284,BTC-USD,19240.09,18086.83,50679.24423963,18055.25,19260.5,658212.41571376,19239.93,1.09469785,19245.91,0.06515157,sell,483099062,0.1174158,2023-01-13T15:27:54.762140Z
ticker,53112605286,BTC-USD,19239.93,18086.83,50679.27295786,18055.25,19260.5,658212.44443199,19239.93,1.06597962,19245.91,0.06515157,sell,483099063,0.02871823,2023-01-13T15:27:54.762140Z
ticker,53112605292,BTC-USD,19239.93,18086.83,50679.40311888,18055.25,19260.5,658212.57459301,19239.93,0.93581860,19245.42,0.10078000,sell,483099064,0.13016102,2023-01-13T15:27:54.765813Z
ticker,53112605316,BTC-USD,19245.42,18086.83,50679.46526718,18055.25,19260.5,658212.63674131,19240.10,0.08800000,19245.42,0.03863170,buy,483099065,0.0621483,2023-01-13T15:27:54.774794Z
ticker,53112605637,BTC-USD,19245.13,18086.83,50679.50992707,18055.25,19260.5,658212.68140120,19241.00,0.12365892,19245.19,0.03432933,buy,483099066,0.04465989,2023-01-13T15:27:54.949426Z
ticker,53112605639,BTC-USD,19245.19,18086.83,50679.54425640,18055.25,19260.5,658212.71573053,19241.00,0.12365892,19245.20,0.06857074,buy,483099067,0.03432933,2023-01-13T15:27:54.949426Z
ticker,53112605641,BTC-USD,19245.2,18086.83,50679.58684337,18055.25,19260.5,658212.75831750,19241.00,0.12365892,19245.20,0.02598377,buy,483099068,0.04258697,2023-01-13T15:27:54.949426Z
ticker,53112605643,BTC-USD,19245.2,18086.83,50679.61282714,18055.25,19260.5,658212.78430127,19241.00,0.12365892,19245.24,0.01865500,buy,483099069,0.02598377,2023-01-13T15:27:54.949426Z
ticker,53112605645,BTC-USD,19245.24,18086.83,50679.63148214,18055.25,19260.5,658212.80295627,19241.00,0.12365892,19245.27,0.12887755,buy,483099070,0.018655,2023-01-13T15:27:54.949426Z
ticker,53112605647,BTC-USD,19245.27,18086.83,50679.67235969,18055.25,19260.5,658212.84383382,19241.00,0.12365892,19245.27,0.08800000,buy,483099071,0.04087755,2023-01-13T15:27:54.949426Z
ticker,53112605649,BTC-USD,19245.27,18086.83,50679.76035969,18055.25,19260.5,658212.93183382,19241.00,0.12365892,19245.32,0.00463420,buy,483099072,0.088,2023-01-13T15:27:54.949426Z
ticker,53112605651,BTC-USD,19245.32,18086.83,50679.76499389,18055.25,19260.5,658212.93646802,19241.00,0.12365892,19245.34,0.06052575,buy,483099073,0.0046342,2023-01-13T15:27:54.949426Z
ticker,53112605653,BTC-USD,19245.34,18086.83,50679.82551964,18055.25,19260.5,658212.99699377,19241.00,0.12365892,19245.39,0.05357147,buy,483099074,0.06052575,2023-01-13T15:27:54.949426Z
ticker,53112605797,BTC-USD,19245.35,18086.83,50679.85636231,18055.25,19260.5,658213.02783644,19241.50,0.02924000,19246.49,0.03084267,buy,483099075,0.03084267,2023-01-13T15:27:54.978202Z
ticker,53112605843,BTC-USD,19247.06,18086.83,50679.90502231,18055.25,19260.5,658213.07649644,19241.56,0.06096623,19247.06,0.00000226,buy,483099076,0.04866,2023-01-13T15:27:54.989282Z
ticker,53112605905,BTC-USD,19245.28,18086.83,50679.92661218,18055.25,19260.5,658213.09808631,19242.48,0.04492753,19245.31,0.03084267,buy,483099077,0.02158987,2023-01-13T15:27:55.002240Z
ticker,53112605907,BTC-USD,19245.31,18086.83,50679.93586231,18055.25,19260.5,658213.10733644,19242.48,0.04492753,19245.31,0.02159254,buy,483099078,0.00925013,2023-01-13T15:27:55.002240Z
ticker,53112605965,BTC-USD,19245.26,18086.83,50679.95745218,18055.25,19260.5,658213.12892631,19243.01,0.03886700,19245.31,0.02159254,buy,483099079,0.02158987,2023-01-13T15:27:55.021473Z
ticker,53112605967,BTC-USD,19245.31,18086.83,50679.95745231,18055.25,19260.5,658213.12892644,19243.01,0.03886700,19245.31,0.02159241,buy,483099080,0.00000013,2023-01-13T15:27:55.021473Z
ticker,53112605999,BTC-USD,19245.23,18086.83,50679.96979018,18055.25,19260.5,658213.14126431,19243.50,0.10078000,19245.31,0.02159241,buy,483099081,0.01233787,2023-01-13T15:27:55.034322Z
ticker,53112606005,BTC-USD,19245.31,18086.83,50679.99137018,18055.25,19260.5,658213.16284431,19243.50,0.10078000,19245.31,0.00001241,buy,483099082,0.02158,2023-01-13T15:27:55.034342Z
ticker,53112606035,BTC-USD,19245.21,18086.83,50680.00137018,18055.25,19260.5,658213.17284431,19243.50,0.10078000,19245.31,0.00001241,buy,483099083,0.01,2023-01-13T15:27:55.046722Z
ticker,53112606037,BTC-USD,19245.31,18086.83,50680.00138259,18055.25,19260.5,658213.17285672,19243.50,0.10078000,19247.06,0.00000226,buy,483099084,0.00001241,2023-01-13T15:27:55.046722Z
ticker,53112606039,BTC-USD,19247.06,18086.83,50680.00138485,18055.25,19260.5,658213.17285898,19243.50,0.10078000,19247.35,0.03308639,buy,483099085,0.00000226,2023-01-13T15:27:55.046722Z
ticker,53112606041,BTC-USD,19247.35,18086.83,50680.03447124,18055.25,19260.5,658213.20594537,19243.50,0.10078000,19247.42,0.05158205,buy,483099086,0.03308639,2023-01-13T15:27:55.046722Z
ticker,53112606043,BTC-USD,19247.42,18086.83,50680.08605329,18055.25,19260.5,658213.25752742,19243.50,0.10078000,19247.62,0.07800000,buy,483099087,0.05158205,2023-01-13T15:27:55.046722Z
ticker,53112606045,BTC-USD,19247.62,18086.83,50680.16405329,18055.25,19260.5,658213.33552742,19243.50,0.10078000,19248.37,0.04409768,buy,483099088,0.078,2023-01-13T15:27:55.046722Z
ticker,53112606494,BTC-USD,19249.55,18086.83,50680.25205329,18055.25,19260.5,658213.42352742,19245.38,0.00021978,19249.96,0.02858673,buy,483099089,0.088,2023-01-13T15:27:55.294339Z
ticker,53112606496,BTC-USD,19249.96,18086.83,50680.28064002,18055.25,19260.5,658213.45211415,19245.38,0.00021978,19249.99,0.07800000,buy,483099090,0.02858673,2023-01-13T15:27:55.294339Z
ticker,53112606498,BTC-USD,19249.99,18086.83,50680.35864002,18055.25,19260.5,658213.53011415,19245.38,0.00021978,19252.11,0.02597746,buy,483099091,0.078,2023-01-13T15:27:55.294339Z
ticker,53112606782,BTC-USD,19252.13,18086.83,50680.39864002,18055.25,19260.5,658213.57011415,19249.66,0.05163779,19252.13,0.33500000,buy,483099092,0.04,2023-01-13T15:27:55.434649Z
ticker,53112606848,BTC-USD,19249.66,18086.83,50680.39890081,18055.25,19260.5,658213.57037494,19249.66,0.05137700,19252.13,0.33500000,sell,483099093,0.00026079,2023-01-13T15:27:55.446373Z
ticker,53112606989,BTC-USD,19252.13,18086.83,50680.73390081,18055.25,19260.5,658213.90537494,19249.67,0.02597300,19252.77,0.03768539,buy,483099094,0.335,2023-01-13T15:27:55.477360Z
ticker,53112607658,BTC-USD,19254.53,18086.83,50680.75975451,18055.25,19260.5,658213.93122864,19249.96,0.00643811,19254.53,0.03055653,buy,483099095,0.0258537,2023-01-13T15:27:55.790696Z
ticker,53112607703,BTC-USD,19254.53,18086.83,50680.75976489,18055.25,19260.5,658213.93123902,19250.01,0.08918693,19254.53,0.26114563,buy,483099096,0.00001038,2023-01-13T15:27:55.826596Z
ticker,53112609237,BTC-USD,19254.03,18086.83,50680.76153317,18055.25,19260.5,658213.93300730,19251.33,0.08800000,19254.03,0.02278439,buy,483099097,0.00176828,2023-01-13T15:27:56.700505Z
ticker,53112609257,BTC-USD,19254.07,18086.83,50680.81783494,18055.25,19260.5,658213.98930907,19251.34,0.04061418,19254.87,0.01380335,buy,483099098,0.05630177,2023-01-13T15:27:56.712287Z
ticker,53112609259,BTC-USD,19254.87,18086.83,50680.83163829,18055.25,19260.5,658214.00311242,19251.34,0.04061418,19255.17,0.02970631,buy,483099099,0.01380335,2023-01-13T15:27:56.712287Z
ticker,53112609261,BTC-USD,19255.17,18086.83,50680.86134460,18055.25,19260.5,658214.03281873,19251.34,0.04061418,19255.73,0.04406536,buy,483099100,0.02970631,2023-01-13T15:27:56.712287Z
ticker,53112609263,BTC-USD,19255.73,18086.83,50680.86153317,18055.25,19260.5,658214.03300730,19251.34,0.04061418,19255.73,0.04387679,buy,483099101,0.00018857,2023-01-13T15:27:56.712287Z
ticker,53112609331,BTC-USD,19255.73,18086.83,50680.90540996,18055.25,19260.5,658214.07688409,19251.40,0.11462047,19255.73,0.08800000,buy,483099102,0.04387679,2023-01-13T15:27:56.748636Z
ticker,53112609333,BTC-USD,19255.73,18086.83,50680.96153317,18055.25,19260.5,658214.13300730,19251.40,0.11462047,19255.73,0.03187679,buy,483099103,0.05612321,2023-01-13T15:27:56.748636Z
ticker,53112609434,BTC-USD,19255.71,18086.83,50680.97489309,18055.25,19260.5,658214.14636722,19251.52,0.10588886,19255.71,0.10279097,buy,483099104,0.01335992,2023-01-13T15:27:56.836197Z
ticker,53112609847,BTC-USD,19255.54,18086.83,50680.99654649,18055.25,19260.5,658214.16802062,19253.50,0.10000000,19255.54,0.08800000,buy,483099105,0.0216534,2023-01-13T15:27:57.212516Z
ticker,53112609849,BTC-USD,19255.54,18086.83,50681.08454649,18055.25,19260.5,658214.25602062,19253.50,0.10000000,19255.55,0.02000000,buy,483099106,0.088,2023-01-13T15:27:57.212516Z
ticker,53112609851,BTC-USD,19255.55,18086.83,50681.10454649,18055.25,19260.5,658214.27602062,19253.50,0.10000000,19255.56,0.00204882,buy,483099107,0.02,2023-01-13T15:27:57.212516Z
ticker,53112609853,BTC-USD,19255.56,18086.83,50681.10659531,18055.25,19260.5,658214.27806944,19253.50,0.10000000,19255.60,0.00326433,buy,483099108,0.00204882,2023-01-13T15:27:57.212516Z
ticker,53112609855,BTC-USD,19255.6,18086.83,50681.10985964,18055.25,19260.5,658214.28133377,19253.50,0.10000000,19255.64,0.01400000,buy,483099109,0.00326433,2023-01-13T15:27:57.212516Z
ticker,53112609857,BTC-USD,19255.64,18086.83,50681.11985964,18055.25,19260.5,658214.29133377,19253.50,0.10000000,19255.64,0.00400000,buy,483099110,0.01,2023-01-13T15:27:57.212516Z
ticker,53112609859,BTC-USD,19255.64,18086.83,50681.12385964,18055.25,19260.5,658214.29533377,19253.50,0.10000000,19255.67,0.00128593,buy,483099111,0.004,2023-01-13T15:27:57.212516Z
ticker,53112609861,BTC-USD,19255.67,18086.83,50681.12514557,18055.25,19260.5,658214.29661970,19253.50,0.10000000,19255.71,0.01479097,buy,483099112,0.00128593,2023-01-13T15:27:57.212516Z
ticker,53112609884,BTC-USD,19253.5,18086.83,50681.17514557,18055.25,19260.5,658214.34661970,19253.50,0.05000000,19255.71,0.01479097,sell,483099113,0.05,2023-01-13T15:27:57.221161Z
ticker,53112610022,BTC-USD,19253.57,18086.83,50681.26314557,18055.25,19260.5,658214.43461970,19253.55,0.03996587,19255.71,0.01479097,sell,483099114,0.088,2023-01-13T15:27:57.311193Z
ticker,53112610024,BTC-USD,19253.55,18086.83,50681.26714557,18055.25,19260.5,658214.43861970,19253.55,0.03596587,19255.71,0.01479097,sell,483099115,0.004,2023-01-13T15:27:57.311193Z
ticker,53112610026,BTC-USD,19253.55,18086.83,50681.29311144,18055.25,19260.5,658214.46458557,19253.55,0.01000000,19255.71,0.01479097,sell,483099116,0.02596587,2023-01-13T15:27:57.311193Z
ticker,53112610028,BTC-USD,19253.55,18086.83,50681.30311144,18055.25,19260.5,658214.47458557,19253.54,0.05982322,19255.71,0.01479097,sell,483099117,0.01,2023-01-13T15:27:57.311193Z
ticker,53112610030,BTC-USD,19253.54,18086.83,50681.36293466,18055.25,19260.5,658214.53440879,19253.51,0.02000000,19255.71,0.01479097,sell,483099118,0.05982322,2023-01-13T15:27:57.311193Z
ticker,53112610032,BTC-USD,19253.51,18086.83,50681.38293466,18055.25,19260.5,658214.55440879,19252.29,0.05744865,19255.71,0.01479097,sell,483099119,0.02,2023-01-13T15:27:57.311193Z
ticker,53112610034,BTC-USD,19252.29,18086.83,50681.44038331,18055.25,19260.5,658214.61185744,19252.24,0.02597000,19255.71,0.01479097,sell,483099120,0.05744865,2023-01-13T15:27:57.311193Z
ticker,53112610036,BTC-USD,19252.24,18086.83,50681.46635331,18055.25,19260.5,658214.63782744,19252.11,0.05790580,19255.71,0.01479097,sell,483099121,0.02597,2023-01-13T15:27:57.311193Z
ticker,53112610038,BTC-USD,19252.11,18086.83,50681.49004210,18055.25,19260.5,658214.66151623,19252.11,0.03421701,19255.71,0.01479097,sell,483099122,0.02368879,2023-01-13T15:27:57.311193Z
ticker,53112610416,BTC-USD,19253.6,18086.83,50681.49011030,18055.25,19260.5,658214.66158443,19253.60,0.02725000,19255.71,0.01479097,sell,483099123,0.0000682,2023-01-13T15:27:57.517714Z
ticker,53112610531,BTC-USD,19255.71,18086.83,50681.49013665,18055.25,19260.5,658214.66161078,19253.58,0.02729774,19255.71,0.10276462,buy,483099124,0.00002635,2023-01-13T15:27:57.612346Z
ticker,53112610574,BTC-USD,19255.71,18086.83,50681.49039632,18055.25,19260.5,658214.66187045,19253.61,0.02729774,19255.71,0.10250495,buy,483099125,0.00025967,2023-01-13T15:27:57.705045Z
ticker,53112610621,BTC-USD,19255.71,18086.83,50681.49168271,18055.25,19260.5,658214.66315684,19253.59,0.02729774,19255.71,0.10121856,buy,483099126,0.00128639,2023-01-13T15:27:57.736963Z
ticker,53112610895,BTC-USD,19254.94,18086.83,50681.59168271,18055.25,19260.5,658214.76315684,19253.63,0.02729774,19254.95,0.10078000,sell,483099127,0.1,2023-01-13T15:27:57.965787Z
ticker,53112611178,BTC-USD,19253.64,18086.83,50681.61897271,18055.25,19260.5,658214.79044684,19253.64,0.00000774,19254.44,0.00237171,sell,483099128,0.02729,2023-01-13T15:27:58.083103Z
ticker,53112611187,BTC-USD,19253.64,18086.83,50681.61898045,18055.25,19260.5,658214.79045458,19253.61,0.02729774,19254.44,0.00237171,sell,483099129,0.00000774,2023-01-13T15:27:58.083159Z
ticker,53112611189,BTC-USD,19253.61,18086.83,50681.64626271,18055.25,19260.5,658214.81773684,19253.61,0.00001548,19254.44,0.00237171,sell,483099130,0.02728226,2023-01-13T15:27:58.083159Z
ticker,53112611201,BTC-USD,19253.61,18086.83,50681.64627819,18055.25,19260.5,658214.81775232,19253.55,0.02729774,19254.44,0.09037171,sell,483099131,0.00001548,2023-01-13T15:27:58.083324Z
ticker,53112611244,BTC-USD,19253.55,18086.83,50681.67356819,18055.25,19260.5,658214.84504232,19253.55,0.00000774,19253.95,0.08800000,sell,483099132,0.02729,2023-01-13T15:27:58.095317Z
ticker,53112611349,BTC-USD,19253.64,18086.83,50681.68356819,18055.25,19260.5,658214.85504232,19252.64,0.01000000,19253.94,0.08800000,sell,483099133,0.01,2023-01-13T15:27:58.166956Z
ticker,53112611375,BTC-USD,19253.65,18086.83,50681.69356819,18055.25,19260.5,658214.86504232,19252.64,0.01000000,19253.94,0.08800000,sell,483099134,0.01,2023-01-13T15:27:58.206060Z
ticker,53112611387,BTC-USD,19253.65,18086.83,50681.70356819,18055.25,19260.5,658214.87504232,19252.64,0.01000000,19253.94,0.08800000,sell,483099135,0.01,2023-01-13T15:27:58.229454Z
ticker,53112611402,BTC-USD,19253.62,18086.83,50681.71356819,18055.25,19260.5,658214.88504232,19252.64,0.01000000,19253.66,0.10078000,sell,483099136,0.01,2023-01-13T15:27:58.241212Z
ticker,53112611786,BTC-USD,19253.14,18086.83,50681.71496842,18055.25,19260.5,658214.88644255,19250.69,0.00846658,19253.14,0.08659977,buy,483099137,0.00140023,2023-01-13T15:27:58.556833Z
ticker,53112612038,BTC-USD,19251.31,18086.83,50681.77637649,18055.25,19260.5,658214.94785062,19251.30,1.31188428,19254.44,0.11726789,sell,483099138,0.06140807,2023-01-13T15:27:58.800008Z
ticker,53112612040,BTC-USD,19251.3,18086.83,50682.37186775,18055.25,19260.5,658215.54334188,19251.30,0.71639302,19254.44,0.11726789,sell,483099139,0.59549126,2023-01-13T15:27:58.800008Z
ticker,53112612061,BTC-USD,19251.3,18086.83,50683.08826077,18055.25,19260.5,658216.25973490,19250.83,0.05180175,19254.41,0.00842333,sell,483099140,0.71639302,2023-01-13T15:27:58.806393Z
ticker,53112612063,BTC-USD,19250.83,18086.83,50683.14006252,18055.25,19260.5,658216.31153665,19250.81,0.13212269,19254.41,0.00842333,sell,483099141,0.05180175,2023-01-13T15:27:58.806393Z
ticker,53112612065,BTC-USD,19250.81,18086.83,50683.27218521,18055.25,19260.5,658216.44365934,19250.69,0.00846658,19254.41,0.00842333,sell,483099142,0.13212269,2023-01-13T15:27:58.806393Z
ticker,53112612067,BTC-USD,19250.69,18086.83,50683.28065179,18055.25,19260.5,658216.45212592,19249.98,0.03529777,19254.41,0.00842333,sell,483099143,0.00846658,2023-01-13T15:27:58.806393Z
ticker,53112612165,BTC-USD,19249.96,18086.83,50683.31870431,18055.25,19260.5,658216.49017844,19249.92,0.10000000,19253.94,0.18277716,sell,483099144,0.03805252,2023-01-13T15:27:58.830155Z
ticker,53112612167,BTC-USD,19249.92,18086.83,50683.41870431,18055.25,19260.5,658216.59017844,19249.72,0.05282563,19253.94,0.18277716,sell,483099145,0.1,2023-01-13T15:27:58.830155Z
ticker,53112612169,BTC-USD,19249.72,18086.83,50683.47152994,18055.25,19260.5,658216.64300407,19249.66,0.05137700,19253.94,0.18277716,sell,483099146,0.05282563,2023-01-13T15:27:58.830155Z
ticker,53112612171,BTC-USD,19249.66,18086.83,50683.52290694,18055.25,19260.5,658216.69438107,19249.02,0.06000000,19253.94,0.18277716,sell,483099147,0.051377,2023-01-13T15:27:58.830155Z
ticker,53112612861,BTC-USD,19251.05,18086.83,50683.61090694,18055.25,19260.5,658216.78238107,19250.71,1.31591258,19251.25,0.02926789,buy,483099148,0.088,2023-01-13T15:27:59.208499Z
ticker,53112612933,BTC-USD,19251.04,18086.83,50683.64017483,18055.25,19260.5,658216.81164896,19250.71,1.31591258,19251.25,0.11726789,buy,483099149,0.02926789,2023-01-13T15:27:59.240717Z
ticker,53112612935,BTC-USD,19251.25,18086.83,50683.66944272,18055.25,19260.5,658216.84091685,19250.71,1.31591258,19251.25,0.08800000,buy,483099150,0.02926789,2023-01-13T15:27:59.240717Z
ticker,53112612937,BTC-USD,19251.25,18086.83,50683.72816694,18055.25,19260.5,658216.89964107,19250.71,1.31591258,19251.25,0.02927578,buy,483099151,0.05872422,2023-01-13T15:27:59.240717Z
ticker,53112612948,BTC-USD,19251.25,18086.83,50683.75743694,18055.25,19260.5,658216.92891107,19250.71,1.31591258,19251.25,0.00000578,buy,483099152,0.02927,2023-01-13T15:27:59.252499Z
ticker,53112613060,BTC-USD,19251.04,18086.83,50683.76913694,18055.25,19260.5,658216.94061107,19250.71,1.31591258,19251.04,0.00000716,buy,483099153,0.0117,2023-01-13T15:27:59.318124Z
ticker,53112613078,BTC-USD,19251.04,18086.83,50683.76914410,18055.25,19260.5,658216.94061823,19250.71,1.31591258,19253.38,0.05000000,buy,483099154,0.00000716,2023-01-13T15:27:59.330179Z
ticker,53112613109,BTC-USD,19251.04,18086.83,50683.77914410,18055.25,19260.5,658216.95061823,19250.71,1.31591258,19253.25,0.08800000,buy,483099155,0.01,2023-01-13T15:27:59.354369Z
ticker,53112613131,BTC-USD,19251.24,18086.83,50683.78914410,18055.25,19260.5,658216.96061823,19250.71,1.31591258,19253.25,0.08800000,buy,483099156,0.01,2023-01-13T15:27:59.369438Z
ticker,53112613162,BTC-USD,19250.75,18086.83,50683.79914410,18055.25,19260.5,658216.97061823,19250.71,1.31591258,19253.25,0.08800000,buy,483099157,0.01,2023-01-13T15:27:59.389264Z
ticker,53112613285,BTC-USD,19250.71,18086.83,50685.11505668,18055.25,19260.5,658218.28653081,19248.64,0.00051693,19252.26,0.18878000,sell,483099158,1.31591258,2023-01-13T15:27:59.534795Z
ticker,53112613349,BTC-USD,19250.72,18086.83,50685.13586166,18055.25,19260.5,658218.30733579,19248.64,0.00051693,19251.74,0.04442671,sell,483099159,0.02080498,2023-01-13T15:27:59.555081Z
ticker,53112613450,BTC-USD,19248.36,18086.83,50685.14452408,18055.25,19260.5,658218.31599821,19247.41,0.10000000,19251.21,0.10078000,sell,483099160,0.00866242,2023-01-13T15:27:59.593242Z
ticker,53112613476,BTC-USD,19247.41,18086.83,50685.24452408,18055.25,19260.5,658218.41599821,19247.39,0.02597448,19251.21,0.10078000,sell,483099161,0.1,2023-01-13T15:27:59.597757Z
ticker,53112613478,BTC-USD,19247.39,18086.83,50685.27049856,18055.25,19260.5,658218.44197269,19247.26,0.00077729,19251.21,0.10078000,sell,483099162,0.02597448,2023-01-13T15:27:59.597757Z
ticker,53112613536,BTC-USD,19250.76,18086.83,50685.28506204,18055.25,19260.5,658218.45653617,19246.49,0.00676857,19251.18,0.11481270,sell,483099163,0.01456348,2023-01-13T15:27:59.611677Z
ticker,53112613554,BTC-USD,19246.49,18086.83,50685.29183061,18055.25,19260.5,658218.46330474,19246.02,0.01039456,19247.42,0.31000000,sell,483099164,0.00676857,2023-01-13T15:27:59.612200Z
ticker,53112613556,BTC-USD,19246.02,18086.83,50685.30222517,18055.25,19260.5,658218.47369930,19245.43,0.06140048,19247.42,0.31000000,sell,483099165,0.01039456,2023-01-13T15:27:59.612200Z
ticker,53112613558,BTC-USD,19245.43,18086.83,50685.36362565,18055.25,19260.5,658218.53509978,19245.41,0.11018088,19247.42,0.31000000,sell,483099166,0.06140048,2023-01-13T15:27:59.612200Z
ticker,53112613560,BTC-USD,19245.41,18086.83,50685.42501659,18055.25,19260.5,658218.59649072,19245.41,0.04878994,19247.42,0.31000000,sell,483099167,0.06139094,2023-01-13T15:27:59.612200Z
ticker,53112613562,BTC-USD,19245.41,18086.83,50685.47380653,18055.25,19260.5,658218.64528066,19245.40,0.04442477,19247.42,0.31000000,sell,483099168,0.04878994,2023-01-13T15:27:59.612200Z
ticker,53112613564,BTC-USD,19245.4,18086.83,50685.51823130,18055.25,19260.5,658218.68970543,19245.39,0.04000000,19247.42,0.31000000,sell,483099169,0.04442477,2023-01-13T15:27:59.612200Z
ticker,53112613566,BTC-USD,19245.39,18086.83,50685.54398380,18055.25,19260.5,658218.71545793,19245.39,0.01424750,19247.42,0.31000000,sell,483099170,0.0257525,2023-01-13T15:27:59.612200Z
ticker,53112613650,BTC-USD,19250.72,18086.83,50685.55854728,18055.25,19260.5,658218.73002141,19245.42,0.02597800,19251.17,0.16955229,sell,483099171,0.01456348,2023-01-13T15:27:59.627888Z
ticker,53112613895,BTC-USD,19248.65,18086.83,50685.56854728,18055.25,19260.5,658218.74002141,19245.47,0.00742270,19250.59,0.04876227,sell,483099172,0.01,2023-01-13T15:27:59.692183Z
ticker,53112613942,BTC-USD,19248.45,18086.83,50685.57854728,18055.25,19260.5,658218.75002141,19245.48,0.95179946,19250.10,0.10078000,sell,483099173,0.01,2023-01-13T15:27:59.700722Z
ticker,53112614023,BTC-USD,19248.45,18086.83,50685.58854728,18055.25,19260.5,658218.76002141,19248.37,0.01000000,19250.03,0.16043349,sell,483099174,0.01,2023-01-13T15:27:59.724725Z
ticker,53112614025,BTC-USD,19248.37,18086.83,50685.59854728,18055.25,19260.5,658218.77002141,19245.49,0.04215199,19250.03,0.16043349,sell,483099175,0.01,2023-01-13T15:27:59.724725Z
ticker,53112614509,BTC-USD,19247.82,18086.83,50685.65661728,18055.25,19260.5,658218.82809141,19245.48,1.03979946,19247.82,0.02993000,buy,483099176,0.05807,2023-01-13T15:28:00.044515Z
ticker,53112614516,BTC-USD,19247.82,18086.83,50685.68654728,18055.25,19260.5,658218.85802141,19245.48,1.03979946,19247.88,0.02617459,buy,483099177,0.02993,2023-01-13T15:28:00.044579Z
ticker,53112614520,BTC-USD,19247.88,18086.83,50685.71271728,18055.25,19260.5,658218.88419141,19245.48,1.03979946,19247.88,0.00000459,buy,483099178,0.02617,2023-01-13T15:28:00.044632Z
ticker,53112614536,BTC-USD,19247.88,18086.83,50685.71272187,18055.25,19260.5,658218.88419600,19245.48,1.03979946,19247.91,0.02617459,buy,483099179,0.00000459,2023-01-13T15:28:00.051496Z
ticker,53112614538,BTC-USD,19247.91,18086.83,50685.73889646,18055.25,19260.5,658218.91037059,19245.48,1.03979946,19248.36,0.02617459,buy,483099180,0.02617459,2023-01-13T15:28:00.051496Z
ticker,53112614542,BTC-USD,19248.36,18086.83,50685.76507105,18055.25,19260.5,658218.93654518,19245.48,1.03979946,19248.37,0.04860448,buy,483099181,0.02617459,2023-01-13T15:28:00.051523Z
ticker,53112614544,BTC-USD,19248.37,18086.83,50685.78749646,18055.25,19260.5,658218.95897059,19245.48,1.03979946,19248.37,0.02617907,buy,483099182,0.02242541,2023-01-13T15:28:00.051523Z
ticker,53112614547,BTC-USD,19248.37,18086.83,50685.81367553,18055.25,19260.5,658218.98514966,19245.48,1.03979946,19248.79,0.00130832,buy,483099183,0.02617907,2023-01-13T15:28:00.051595Z
ticker,53112614549,BTC-USD,19248.79,18086.83,50685.81498385,18055.25,19260.5,658218.98645798,19245.48,1.03979946,19248.83,0.01054200,buy,483099184,0.00130832,2023-01-13T15:28:00.051595Z
ticker,53112614551,BTC-USD,19248.83,18086.83,50685.82552585,18055.25,19260.5,658218.99699998,19245.48,1.03979946,19248.91,0.00098357,buy,483099185,0.010542,2023-01-13T15:28:00.051595Z
ticker,53112614553,BTC-USD,19248.91,18086.83,50685.82650942,18055.25,19260.5,658218.99798355,19245.48,1.03979946,19249.41,0.00170735,buy,483099186,0.00098357,2023-01-13T15:28:00.051595Z
ticker,53112614660,BTC-USD,19247.81,18086.83,50685.83650942,18055.25,19260.5,658219.00798355,19247.12,0.10078000,19250.45,0.04772119,buy,483099187,0.01,2023-01-13T15:28:00.084368Z
ticker,53112614777,BTC-USD,19247.13,18086.83,50685.83755906,18055.25,19260.5,658219.00903319,19247.13,0.07769036,19250.42,0.11881887,sell,483099188,0.00104964,2023-01-13T15:28:00.131382Z
ticker,53112614881,BTC-USD,19247.8,18086.83,50685.84755906,18055.25,19260.5,658219.01903319,19246.04,1.20651143,19247.81,0.01000000,buy,483099189,0.01,2023-01-13T15:28:00.211083Z
ticker,53112614887,BTC-USD,19247.81,18086.83,50685.85755906,18055.25,19260.5,658219.02903319,19246.04,1.20651143,19247.87,0.01000000,buy,483099190,0.01,2023-01-13T15:28:00.215132Z
ticker,53112614891,BTC-USD,19247.87,18086.83,50685.86755906,18055.25,19260.5,658219.03903319,19246.04,1.20651143,19250.23,0.06552581,buy,483099191,0.01,2023-01-13T15:28:00.218962Z
ticker,53112615357,BTC-USD,19250.39,18086.83,50685.87769635,18055.25,19260.5,658219.04917048,19247.24,0.08800000,19250.39,0.03554530,buy,483099192,0.01013729,2023-01-13T15:28:00.821021Z
ticker,53112615434,BTC-USD,19247.67,18086.83,50685.90699635,18055.25,19260.5,658219.07847048,19247.67,0.00008253,19250.27,0.06221643,sell,483099193,0.0293,2023-01-13T15:28:00.894145Z
ticker,53112615726,BTC-USD,19247.68,18086.83,50685.92758888,18055.25,19260.5,658219.09906301,19247.26,0.02059253,19249.45,0.04921278,sell,483099194,0.02059253,2023-01-13T15:28:01.178747Z
ticker,53112615764,BTC-USD,19247.68,18086.83,50685.94200365,18055.25,19260.5,658219.11347778,19247.26,0.02059253,19249.45,0.04921278,sell,483099195,0.01441477,2023-01-13T15:28:01.196068Z
