Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['buy', '19131.78', '0.00000000']],2023-01-13T15:28:05.654910Z
l2update,BTC-USD,[['sell', '19238.72', '0.88544064']],2023-01-13T15:28:05.657912Z
l2update,BTC-USD,[['sell', '19234.91', '0.03144949']],2023-01-13T15:28:05.657998Z
l2update,BTC-USD,[['buy', '19208.72', '0.00000000']],2023-01-13T15:28:05.660841Z
l2update,BTC-USD,[['buy', '19209.21', '0.00000000']],2023-01-13T15:28:05.661574Z
l2update,BTC-USD,[['sell', '19235.06', '4.83589945']],2023-01-13T15:28:05.662210Z
l2update,BTC-USD,[['buy', '19233.38', '2.84575405']],2023-01-13T15:28:05.662402Z
l2update,BTC-USD,[['sell', '19234.95', '0.04130787']],2023-01-13T15:28:05.663888Z
l2update,BTC-USD,[['buy', '19230.88', '0.00000000']],2023-01-13T15:28:05.665124Z
l2update,BTC-USD,[['sell', '19234.91', '0.00545274']],2023-01-13T15:28:05.665842Z
l2update,BTC-USD,[['sell', '19234.65', '0.21000000']],2023-01-13T15:28:05.665860Z
l2update,BTC-USD,[['buy', '19228.32', '0.10801644']],2023-01-13T15:28:05.665921Z
l2update,BTC-USD,[['sell', '19235.38', '0.00000000']],2023-01-13T15:28:05.666035Z
l2update,BTC-USD,[['sell', '19241.60', '0.88544064']],2023-01-13T15:28:05.666338Z
l2update,BTC-USD,[['sell', '19237.79', '0.00000000']],2023-01-13T15:28:05.666907Z
l2update,BTC-USD,[['sell', '19234.91', '0.00000000']],2023-01-13T15:28:05.668813Z
l2update,BTC-USD,[['buy', '19208.41', '0.32000000']],2023-01-13T15:28:05.670920Z
l2update,BTC-USD,[['sell', '19237.22', '0.00000000']],2023-01-13T15:28:05.671181Z
l2update,BTC-USD,[['sell', '19234.58', '0.00000000']],2023-01-13T15:28:05.674115Z
l2update,BTC-USD,[['sell', '19234.95', '0.04154727']],2023-01-13T15:28:05.674647Z
l2update,BTC-USD,[['sell', '19236.07', '0.12996696']],2023-01-13T15:28:05.674683Z
l2update,BTC-USD,[['sell', '19244.48', '0.81062596']],2023-01-13T15:28:05.674812Z
l2update,BTC-USD,[['sell', '19237.24', '0.00000000']],2023-01-13T15:28:05.674829Z
l2update,BTC-USD,[['sell', '19234.09', '0.09161000']],2023-01-13T15:28:05.674848Z
l2update,BTC-USD,[['sell', '19235.66', '0.06286149']],2023-01-13T15:28:05.674863Z
l2update,BTC-USD,[['sell', '19235.05', '0.00049110']],2023-01-13T15:28:05.674875Z
l2update,BTC-USD,[['sell', '19235.35', '0.07239291']],2023-01-13T15:28:05.674946Z
l2update,BTC-USD,[['buy', '19229.75', '0.12997895']],2023-01-13T15:28:05.674965Z
l2update,BTC-USD,[['sell', '19234.09', '0.00000000']],2023-01-13T15:28:05.678830Z
l2update,BTC-USD,[['buy', '19233.38', '2.09159014']],2023-01-13T15:28:05.678854Z
l2update,BTC-USD,[['sell', '19234.58', '0.00019891']],2023-01-13T15:28:05.678866Z
l2update,BTC-USD,[['buy', '19233.38', '1.68023523']],2023-01-13T15:28:05.678916Z
l2update,BTC-USD,[['sell', '19238.27', '0.07780494']],2023-01-13T15:28:05.678927Z
l2update,BTC-USD,[['sell', '19234.65', '0.00000000']],2023-01-13T15:28:05.679646Z
l2update,BTC-USD,[['buy', '19229.75', '0.02599647']],2023-01-13T15:28:05.679959Z
l2update,BTC-USD,[['sell', '19235.66', '0.03686587']],2023-01-13T15:28:05.680283Z
l2update,BTC-USD,[['buy', '19228.32', '0.03020887']],2023-01-13T15:28:05.680319Z
l2update,BTC-USD,[['sell', '19234.16', '0.09128000']],2023-01-13T15:28:05.683114Z
l2update,BTC-USD,[['buy', '19233.38', '0.00000000']],2023-01-13T15:28:05.683163Z
l2update,BTC-USD,[['buy', '19233.39', '0.05570404']],2023-01-13T15:28:05.683266Z
l2update,BTC-USD,[['buy', '19230.99', '0.04000000']],2023-01-13T15:28:05.683276Z
l2update,BTC-USD,[['buy', '19231.09', '0.00000000']],2023-01-13T15:28:05.683897Z
l2update,BTC-USD,[['buy', '19231.03', '0.02599664']],2023-01-13T15:28:05.683897Z
l2update,BTC-USD,[['sell', '19236.20', '0.07800000']],2023-01-13T15:28:05.684129Z
l2update,BTC-USD,[['buy', '19229.74', '0.00000000']],2023-01-13T15:28:05.684267Z
l2update,BTC-USD,[['buy', '19229.01', '0.00000000']],2023-01-13T15:28:05.684560Z
l2update,BTC-USD,[['sell', '19239.54', '0.00000000']],2023-01-13T15:28:05.684776Z
l2update,BTC-USD,[['sell', '19238.85', '0.00000000']],2023-01-13T15:28:05.684776Z
l2update,BTC-USD,[['sell', '19235.46', '0.00000000']],2023-01-13T15:28:05.685675Z
l2update,BTC-USD,[['sell', '19234.16', '0.00000000']],2023-01-13T15:28:05.686543Z
l2update,BTC-USD,[['buy', '19215.68', '0.00000000']],2023-01-13T15:28:05.686738Z
l2update,BTC-USD,[['buy', '19229.16', '0.00000000']],2023-01-13T15:28:05.686746Z
l2update,BTC-USD,[['sell', '19236.14', '0.00000000']],2023-01-13T15:28:05.686761Z
l2update,BTC-USD,[['buy', '19231.34', '0.00000000']],2023-01-13T15:28:05.686858Z
l2update,BTC-USD,[['buy', '19231.01', '0.00000000']],2023-01-13T15:28:05.686858Z
l2update,BTC-USD,[['sell', '19236.07', '0.10397134']],2023-01-13T15:28:05.687164Z
l2update,BTC-USD,[['sell', '19237.22', '0.02599599']],2023-01-13T15:28:05.687590Z
l2update,BTC-USD,[['sell', '19234.58', '0.02718884']],2023-01-13T15:28:05.687699Z
l2update,BTC-USD,[['buy', '19233.39', '0.00000000']],2023-01-13T15:28:05.687707Z
l2update,BTC-USD,[['sell', '19234.94', '0.05000000']],2023-01-13T15:28:05.687784Z
l2update,BTC-USD,[['buy', '19228.19', '0.00000000']],2023-01-13T15:28:05.688279Z
l2update,BTC-USD,[['sell', '19234.09', '0.09161000']],2023-01-13T15:28:05.691506Z
l2update,BTC-USD,[['sell', '19234.60', '0.01669971']],2023-01-13T15:28:05.691558Z
l2update,BTC-USD,[['buy', '19229.76', '0.05407362']],2023-01-13T15:28:05.691567Z
l2update,BTC-USD,[['buy', '19229.75', '0.12997819']],2023-01-13T15:28:05.691638Z
l2update,BTC-USD,[['sell', '19234.89', '0.06129809']],2023-01-13T15:28:05.691718Z
l2update,BTC-USD,[['sell', '19234.64', '0.21000000']],2023-01-13T15:28:05.691726Z
l2update,BTC-USD,[['sell', '19237.20', '0.07652538']],2023-01-13T15:28:05.691735Z
l2update,BTC-USD,[['sell', '19237.41', '0.11764887']],2023-01-13T15:28:05.691743Z
l2update,BTC-USD,[['buy', '19229.77', '0.03173131']],2023-01-13T15:28:05.691786Z
l2update,BTC-USD,[['sell', '19237.22', '0.00000000']],2023-01-13T15:28:05.691950Z
l2update,BTC-USD,[['sell', '19247.95', '0.00000000']],2023-01-13T15:28:05.692277Z
l2update,BTC-USD,[['sell', '19238.28', '0.00000000']],2023-01-13T15:28:05.694861Z
l2update,BTC-USD,[['buy', '19231.07', '0.00000000']],2023-01-13T15:28:05.694923Z
l2update,BTC-USD,[['buy', '19230.98', '0.04000000']],2023-01-13T15:28:05.694923Z
l2update,BTC-USD,[['buy', '19229.75', '0.02599647']],2023-01-13T15:28:05.695072Z
l2update,BTC-USD,[['sell', '19235.66', '0.00000000']],2023-01-13T15:28:05.695133Z
l2update,BTC-USD,[['sell', '19235.42', '0.00000000']],2023-01-13T15:28:05.695133Z
l2update,BTC-USD,[['sell', '19234.64', '0.00000000']],2023-01-13T15:28:05.695142Z
l2update,BTC-USD,[['buy', '19229.75', '0.00000000']],2023-01-13T15:28:05.695691Z
l2update,BTC-USD,[['buy', '19173.53', '0.00000000']],2023-01-13T15:28:05.695904Z
l2update,BTC-USD,[['buy', '19231.03', '0.00000000']],2023-01-13T15:28:05.696543Z
l2update,BTC-USD,[['sell', '19235.68', '0.00000000']],2023-01-13T15:28:05.697415Z
l2update,BTC-USD,[['sell', '19235.51', '0.00000000']],2023-01-13T15:28:05.698719Z
l2update,BTC-USD,[['sell', '19235.49', '0.00000000']],2023-01-13T15:28:05.698719Z
l2update,BTC-USD,[['sell', '19235.35', '0.00000000']],2023-01-13T15:28:05.699040Z
l2update,BTC-USD,[['buy', '19230.97', '0.00000000']],2023-01-13T15:28:05.699501Z
l2update,BTC-USD,[['sell', '19234.99', '2.06923719']],2023-01-13T15:28:05.700230Z
l2update,BTC-USD,[['sell', '19234.15', '0.21000000']],2023-01-13T15:28:05.700249Z
l2update,BTC-USD,[['sell', '19234.62', '0.07620804']],2023-01-13T15:28:05.700302Z
l2update,BTC-USD,[['sell', '19234.57', '1.76121220']],2023-01-13T15:28:05.700319Z
l2update,BTC-USD,[['sell', '19235.45', '0.08586875']],2023-01-13T15:28:05.700332Z
l2update,BTC-USD,[['sell', '19234.15', '0.25000000']],2023-01-13T15:28:05.700347Z
l2update,BTC-USD,[['buy', '19229.13', '0.00335143']],2023-01-13T15:28:05.700488Z
l2update,BTC-USD,[['buy', '19210.36', '0.52055240']],2023-01-13T15:28:05.700786Z
l2update,BTC-USD,[['sell', '19234.99', '2.11923719']],2023-01-13T15:28:05.700796Z
l2update,BTC-USD,[['sell', '19234.57', '1.80121220']],2023-01-13T15:28:05.700824Z
l2update,BTC-USD,[['sell', '19249.37', '0.00000000']],2023-01-13T15:28:05.703028Z
l2update,BTC-USD,[['sell', '19235.45', '0.05987276']],2023-01-13T15:28:05.703375Z
l2update,BTC-USD,[['sell', '19234.02', '0.06903165']],2023-01-13T15:28:05.704787Z
l2update,BTC-USD,[['buy', '19228.32', '0.13419680']],2023-01-13T15:28:05.704888Z
l2update,BTC-USD,[['buy', '19229.50', '0.02599687']],2023-01-13T15:28:05.704983Z
l2update,BTC-USD,[['buy', '19226.53', '0.52011450']],2023-01-13T15:28:05.705013Z
l2update,BTC-USD,[['sell', '19234.08', '0.03665432']],2023-01-13T15:28:05.705026Z
l2update,BTC-USD,[['sell', '19234.58', '0.07051028']],2023-01-13T15:28:05.705035Z
l2update,BTC-USD,[['sell', '19234.13', '0.05040877']],2023-01-13T15:28:05.705035Z
l2update,BTC-USD,[['sell', '19234.09', '0.10319950']],2023-01-13T15:28:05.705035Z
l2update,BTC-USD,[['sell', '19234.02', '0.09807792']],2023-01-13T15:28:05.705098Z
l2update,BTC-USD,[['sell', '19234.99', '2.06923719']],2023-01-13T15:28:05.705194Z
l2update,BTC-USD,[['sell', '19234.11', '0.03093311']],2023-01-13T15:28:05.705208Z
l2update,BTC-USD,[['buy', '19228.32', '0.10398793']],2023-01-13T15:28:05.705924Z
l2update,BTC-USD,[['buy', '19228.29', '0.00000000']],2023-01-13T15:28:05.705924Z
l2update,BTC-USD,[['buy', '19228.23', '0.00000000']],2023-01-13T15:28:05.705924Z
l2update,BTC-USD,[['sell', '19235.57', '0.00000000']],2023-01-13T15:28:05.706130Z
l2update,BTC-USD,[['sell', '19235.39', '0.00000000']],2023-01-13T15:28:05.706395Z
l2update,BTC-USD,[['sell', '19238.90', '0.00000000']],2023-01-13T15:28:05.707679Z
l2update,BTC-USD,[['sell', '19234.89', '0.00000000']],2023-01-13T15:28:05.708127Z
l2update,BTC-USD,[['buy', '19229.77', '0.00000000']],2023-01-13T15:28:05.708197Z
l2update,BTC-USD,[['sell', '19234.95', '0.09154727']],2023-01-13T15:28:05.710146Z
l2update,BTC-USD,[['sell', '19234.09', '0.01158950']],2023-01-13T15:28:05.710253Z
l2update,BTC-USD,[['sell', '19236.07', '0.12996821']],2023-01-13T15:28:05.710274Z
l2update,BTC-USD,[['buy', '19229.13', '0.00000000']],2023-01-13T15:28:05.711397Z
l2update,BTC-USD,[['sell', '19237.76', '0.00000000']],2023-01-13T15:28:05.711614Z
l2update,BTC-USD,[['sell', '19237.41', '0.00000000']],2023-01-13T15:28:05.711614Z
l2update,BTC-USD,[['sell', '19234.57', '0.04000000']],2023-01-13T15:28:05.711727Z
l2update,BTC-USD,[['buy', '19229.76', '0.00000000']],2023-01-13T15:28:05.713969Z
l2update,BTC-USD,[['sell', '19233.37', '0.05372597']],2023-01-13T15:28:05.714310Z
l2update,BTC-USD,[['sell', '19233.53', '0.09161000']],2023-01-13T15:28:05.714379Z
l2update,BTC-USD,[['buy', '19103.69', '0.00000000']],2023-01-13T15:28:05.714549Z
l2update,BTC-USD,[['sell', '19236.52', '0.10685324']],2023-01-13T15:28:05.714564Z
l2update,BTC-USD,[['sell', '19233.37', '0.13220701']],2023-01-13T15:28:05.714578Z
l2update,BTC-USD,[['buy', '19226.02', '0.00022469']],2023-01-13T15:28:05.714590Z
l2update,BTC-USD,[['sell', '19233.31', '0.02745261']],2023-01-13T15:28:05.714617Z
l2update,BTC-USD,[['buy', '19226.07', '0.06724448']],2023-01-13T15:28:05.714625Z
l2update,BTC-USD,[['buy', '19225.03', '0.00000000']],2023-01-13T15:28:05.714890Z
l2update,BTC-USD,[['sell', '19234.95', '0.04154727']],2023-01-13T15:28:05.716366Z
l2update,BTC-USD,[['sell', '19234.68', '0.00000000']],2023-01-13T15:28:05.716421Z
l2update,BTC-USD,[['sell', '19237.92', '0.00000000']],2023-01-13T15:28:05.718171Z
l2update,BTC-USD,[['sell', '19236.04', '0.12966387']],2023-01-13T15:28:05.718771Z
l2update,BTC-USD,[['buy', '19227.47', '0.05030979']],2023-01-13T15:28:05.718848Z
l2update,BTC-USD,[['buy', '19229.50', '0.00000000']],2023-01-13T15:28:05.718949Z
l2update,BTC-USD,[['buy', '19228.32', '0.00000000']],2023-01-13T15:28:05.719122Z
l2update,BTC-USD,[['sell', '19234.15', '0.04000000']],2023-01-13T15:28:05.719151Z
l2update,BTC-USD,[['sell', '19233.53', '0.00000000']],2023-01-13T15:28:05.719780Z
l2update,BTC-USD,[['buy', '19223.11', '0.00000000']],2023-01-13T15:28:05.721156Z
l2update,BTC-USD,[['sell', '19253.25', '0.50000000']],2023-01-13T15:28:05.721497Z
l2update,BTC-USD,[['sell', '19234.96', '0.00000000']],2023-01-13T15:28:05.722444Z
l2update,BTC-USD,[['sell', '19236.17', '0.10072443']],2023-01-13T15:28:05.723124Z
l2update,BTC-USD,[['sell', '19234.14', '0.05000000']],2023-01-13T15:28:05.723183Z
l2update,BTC-USD,[['buy', '19223.54', '0.00000000']],2023-01-13T15:28:05.726668Z
l2update,BTC-USD,[['sell', '19268.80', '0.00000000']],2023-01-13T15:28:05.726723Z
l2update,BTC-USD,[['buy', '19227.48', '0.10399051']],2023-01-13T15:28:05.728100Z
l2update,BTC-USD,[['buy', '19229.54', '0.00352242']],2023-01-13T15:28:05.728138Z
l2update,BTC-USD,[['sell', '19244.48', '1.74141010']],2023-01-13T15:28:05.728149Z
l2update,BTC-USD,[['sell', '19232.88', '0.09161000']],2023-01-13T15:28:05.728159Z
l2update,BTC-USD,[['buy', '19229.14', '0.01536616']],2023-01-13T15:28:05.728172Z
l2update,BTC-USD,[['buy', '19229.71', '0.00099871']],2023-01-13T15:28:05.728185Z
l2update,BTC-USD,[['sell', '19232.88', '0.00000000']],2023-01-13T15:28:05.731398Z
l2update,BTC-USD,[['sell', '19234.12', '0.05000000']],2023-01-13T15:28:05.732262Z
l2update,BTC-USD,[['sell', '19232.82', '0.09161000']],2023-01-13T15:28:05.732436Z
l2update,BTC-USD,[['buy', '19229.12', '0.28601963']],2023-01-13T15:28:05.732579Z
l2update,BTC-USD,[['buy', '19224.77', '0.00000000']],2023-01-13T15:28:05.733377Z
l2update,BTC-USD,[['buy', '19229.71', '0.00000000']],2023-01-13T15:28:05.734464Z
l2update,BTC-USD,[['sell', '19234.94', '0.00000000']],2023-01-13T15:28:05.734701Z
l2update,BTC-USD,[['buy', '19174.12', '0.10939243']],2023-01-13T15:28:05.734718Z
l2update,BTC-USD,[['buy', '19229.12', '0.26002225']],2023-01-13T15:28:05.735604Z
l2update,BTC-USD,[['buy', '19229.49', '0.00000000']],2023-01-13T15:28:05.735659Z
l2update,BTC-USD,[['sell', '19233.46', '0.10398549']],2023-01-13T15:28:05.736750Z
l2update,BTC-USD,[['buy', '19226.54', '0.02330926']],2023-01-13T15:28:05.736813Z
l2update,BTC-USD,[['sell', '19234.95', '0.00023940']],2023-01-13T15:28:05.737205Z
l2update,BTC-USD,[['sell', '19234.58', '0.02718884']],2023-01-13T15:28:05.737205Z
l2update,BTC-USD,[['sell', '19236.07', '0.10397134']],2023-01-13T15:28:05.738003Z
l2update,BTC-USD,[['sell', '19234.14', '0.00000000']],2023-01-13T15:28:05.738915Z
l2update,BTC-USD,[['sell', '19232.81', '0.04074092']],2023-01-13T15:28:05.741027Z
l2update,BTC-USD,[['sell', '19232.81', '0.09156765']],2023-01-13T15:28:05.741068Z
l2update,BTC-USD,[['buy', '19227.54', '0.04931818']],2023-01-13T15:28:05.741079Z
l2update,BTC-USD,[['sell', '19232.81', '0.09501540']],2023-01-13T15:28:05.741141Z
l2update,BTC-USD,[['buy', '19229.54', '0.00000000']],2023-01-13T15:28:05.743796Z
l2update,BTC-USD,[['buy', '19219.00', '0.50000000']],2023-01-13T15:28:05.745363Z
l2update,BTC-USD,[['buy', '19220.34', '0.00000000']],2023-01-13T15:28:05.746438Z
l2update,BTC-USD,[['sell', '19232.82', '0.00000000']],2023-01-13T15:28:05.746446Z
l2update,BTC-USD,[['buy', '19222.87', '1.04042735']],2023-01-13T15:28:05.748962Z
l2update,BTC-USD,[['sell', '19233.45', '0.05000000']],2023-01-13T15:28:05.749029Z
l2update,BTC-USD,[['buy', '19227.48', '0.12998824']],2023-01-13T15:28:05.749081Z
l2update,BTC-USD,[['sell', '19232.32', '0.09161000']],2023-01-13T15:28:05.752941Z
l2update,BTC-USD,[['sell', '19236.53', '0.00000000']],2023-01-13T15:28:05.753092Z
l2update,BTC-USD,[['buy', '19227.49', '0.00664441']],2023-01-13T15:28:05.753164Z
l2update,BTC-USD,[['sell', '19235.45', '0.08587049']],2023-01-13T15:28:05.753176Z
l2update,BTC-USD,[['sell', '19233.45', '0.00000000']],2023-01-13T15:28:05.754061Z
l2update,BTC-USD,[['sell', '19274.38', '0.00000000']],2023-01-13T15:28:05.755062Z
l2update,BTC-USD,[['sell', '19232.81', '0.05427448']],2023-01-13T15:28:05.756507Z
l2update,BTC-USD,[['sell', '19250.55', '0.00000000']],2023-01-13T15:28:05.756945Z
l2update,BTC-USD,[['sell', '19234.12', '0.00000000']],2023-01-13T15:28:05.758028Z
l2update,BTC-USD,[['sell', '19238.27', '0.00000000']],2023-01-13T15:28:05.758377Z
l2update,BTC-USD,[['sell', '19235.45', '0.05987276']],2023-01-13T15:28:05.759466Z
l2update,BTC-USD,[['sell', '19234.47', '0.02599900']],2023-01-13T15:28:05.762088Z
l2update,BTC-USD,[['buy', '19208.88', '0.04000000']],2023-01-13T15:28:05.762112Z
l2update,BTC-USD,[['buy', '19229.12', '0.00000000']],2023-01-13T15:28:05.763049Z
l2update,BTC-USD,[['sell', '19248.70', '0.00100000']],2023-01-13T15:28:05.766211Z
l2update,BTC-USD,[['sell', '19557.58', '0.00025988']],2023-01-13T15:28:05.766374Z
l2update,BTC-USD,[['sell', '19245.27', '0.74262838']],2023-01-13T15:28:05.766405Z
l2update,BTC-USD,[['buy', '19219.01', '0.71773644']],2023-01-13T15:28:05.766605Z
l2update,BTC-USD,[['buy', '19219.01', '1.45294653']],2023-01-13T15:28:05.770514Z
l2update,BTC-USD,[['sell', '19236.16', '0.07781221']],2023-01-13T15:28:05.770767Z
l2update,BTC-USD,[['buy', '19229.71', '0.02599817']],2023-01-13T15:28:05.774640Z
l2update,BTC-USD,[['buy', '19227.99', '0.26003750']],2023-01-13T15:28:05.774664Z
l2update,BTC-USD,[['buy', '19227.54', '0.07970253']],2023-01-13T15:28:05.774737Z
l2update,BTC-USD,[['sell', '19232.32', '0.00000000']],2023-01-13T15:28:05.774749Z
l2update,BTC-USD,[['buy', '19227.48', '0.10399051']],2023-01-13T15:28:05.778541Z
l2update,BTC-USD,[['sell', '19234.11', '0.05693128']],2023-01-13T15:28:05.778651Z
l2update,BTC-USD,[['buy', '19226.99', '5.40308974']],2023-01-13T15:28:05.778832Z
l2update,BTC-USD,[['sell', '19263.83', '0.49346487']],2023-01-13T15:28:05.778849Z
l2update,BTC-USD,[['sell', '19236.16', '0.00000000']],2023-01-13T15:28:05.779581Z
l2update,BTC-USD,[['buy', '19227.48', '0.00000000']],2023-01-13T15:28:05.779693Z
l2update,BTC-USD,[['sell', '19232.81', '0.00344775']],2023-01-13T15:28:05.779769Z
l2update,BTC-USD,[['sell', '19232.81', '0.00000000']],2023-01-13T15:28:05.780013Z
l2update,BTC-USD,[['sell', '19233.31', '0.00000000']],2023-01-13T15:28:05.780013Z
l2update,BTC-USD,[['sell', '19233.37', '0.05372597']],2023-01-13T15:28:05.780368Z
l2update,BTC-USD,[['sell', '19234.11', '0.03093311']],2023-01-13T15:28:05.781135Z
l2update,BTC-USD,[['sell', '19234.58', '0.00019891']],2023-01-13T15:28:05.781334Z
l2update,BTC-USD,[['sell', '19233.37', '0.00000000']],2023-01-13T15:28:05.784914Z
l2update,BTC-USD,[['sell', '19234.15', '0.00000000']],2023-01-13T15:28:05.785675Z
l2update,BTC-USD,[['sell', '19234.02', '0.06903165']],2023-01-13T15:28:05.786590Z
l2update,BTC-USD,[['buy', '19207.51', '0.64000000']],2023-01-13T15:28:05.792027Z
l2update,BTC-USD,[['sell', '19253.25', '0.00000000']],2023-01-13T15:28:05.792045Z
l2update,BTC-USD,[['buy', '19228.00', '0.10399104']],2023-01-13T15:28:05.792138Z
l2update,BTC-USD,[['sell', '19234.57', '0.06698993']],2023-01-13T15:28:05.792155Z
l2update,BTC-USD,[['sell', '19234.01', '0.05000000']],2023-01-13T15:28:05.792168Z
l2update,BTC-USD,[['buy', '19229.77', '0.03683333']],2023-01-13T15:28:05.792233Z
l2update,BTC-USD,[['sell', '19234.57', '0.09298751']],2023-01-13T15:28:05.792248Z
l2update,BTC-USD,[['sell', '19236.52', '0.18466446']],2023-01-13T15:28:05.792261Z
l2update,BTC-USD,[['buy', '19228.00', '0.18180226']],2023-01-13T15:28:05.792280Z
l2update,BTC-USD,[['sell', '19232.32', '0.09161000']],2023-01-13T15:28:05.792294Z
l2update,BTC-USD,[['buy', '19229.75', '0.00093769']],2023-01-13T15:28:05.792337Z
l2update,BTC-USD,[['buy', '19209.18', '0.02000000']],2023-01-13T15:28:05.792346Z
l2update,BTC-USD,[['sell', '19232.88', '0.05917000']],2023-01-13T15:28:05.792383Z
l2update,BTC-USD,[['sell', '19232.82', '0.06535000']],2023-01-13T15:28:05.792470Z
l2update,BTC-USD,[['buy', '19227.50', '0.04352722']],2023-01-13T15:28:05.792484Z
l2update,BTC-USD,[['sell', '19234.11', '0.00000000']],2023-01-13T15:28:05.792971Z
l2update,BTC-USD,[['sell', '19236.04', '0.00000000']],2023-01-13T15:28:05.793641Z
l2update,BTC-USD,[['sell', '19234.57', '0.06698993']],2023-01-13T15:28:05.795463Z
l2update,BTC-USD,[['sell', '19232.32', '0.00000000']],2023-01-13T15:28:05.795520Z
l2update,BTC-USD,[['sell', '19236.52', '0.10685324']],2023-01-13T15:28:05.795584Z
l2update,BTC-USD,[['sell', '19232.82', '0.00000000']],2023-01-13T15:28:05.795660Z
l2update,BTC-USD,[['sell', '19232.88', '0.00000000']],2023-01-13T15:28:05.795892Z
l2update,BTC-USD,[['sell', '19232.97', '0.06795000']],2023-01-13T15:28:05.796319Z
l2update,BTC-USD,[['sell', '19234.01', '0.00000000']],2023-01-13T15:28:05.797291Z
l2update,BTC-USD,[['buy', '19228.00', '0.07781122']],2023-01-13T15:28:05.799114Z
l2update,BTC-USD,[['sell', '19232.97', '0.00000000']],2023-01-13T15:28:05.799289Z
l2update,BTC-USD,[['sell', '19233.45', '0.05424078']],2023-01-13T15:28:05.800771Z
l2update,BTC-USD,[['buy', '19228.00', '0.12639510']],2023-01-13T15:28:05.800902Z
l2update,BTC-USD,[['sell', '19234.56', '0.05000000']],2023-01-13T15:28:05.805061Z
l2update,BTC-USD,[['buy', '19222.10', '0.59066602']],2023-01-13T15:28:05.805070Z
l2update,BTC-USD,[['sell', '19236.52', '0.18466444']],2023-01-13T15:28:05.805078Z
l2update,BTC-USD,[['sell', '19233.45', '0.06054300']],2023-01-13T15:28:05.805142Z
l2update,BTC-USD,[['sell', '19234.64', '0.02698993']],2023-01-13T15:28:05.805180Z
l2update,BTC-USD,[['sell', '19234.00', '0.03350752']],2023-01-13T15:28:05.805258Z
l2update,BTC-USD,[['sell', '19265.30', '0.16056352']],2023-01-13T15:28:05.805277Z
l2update,BTC-USD,[['sell', '19233.45', '0.00630222']],2023-01-13T15:28:05.806664Z
l2update,BTC-USD,[['sell', '19236.52', '0.10685324']],2023-01-13T15:28:05.808220Z
l2update,BTC-USD,[['sell', '19307.31', '0.06206155']],2023-01-13T15:28:05.808411Z
l2update,BTC-USD,[['buy', '19228.00', '0.23038484']],2023-01-13T15:28:05.809406Z
l2update,BTC-USD,[['buy', '19228.04', '0.04646529']],2023-01-13T15:28:05.809427Z
l2update,BTC-USD,[['sell', '19233.44', '0.00579800']],2023-01-13T15:28:05.813412Z
l2update,BTC-USD,[['buy', '19222.63', '3.39928040']],2023-01-13T15:28:05.813502Z
l2update,BTC-USD,[['sell', '19232.96', '0.06537000']],2023-01-13T15:28:05.813523Z
l2update,BTC-USD,[['sell', '19234.46', '0.05000000']],2023-01-13T15:28:05.818611Z
l2update,BTC-USD,[['sell', '19234.15', '0.02698993']],2023-01-13T15:28:05.818729Z
l2update,BTC-USD,[['sell', '19234.56', '0.00000000']],2023-01-13T15:28:05.819077Z
l2update,BTC-USD,[['buy', '19212.41', '0.01951122']],2023-01-13T15:28:05.823198Z
l2update,BTC-USD,[['buy', '19208.10', '0.16000000']],2023-01-13T15:28:05.823220Z
l2update,BTC-USD,[['buy', '19208.59', '0.08000000']],2023-01-13T15:28:05.823346Z
l2update,BTC-USD,[['buy', '19230.98', '0.00000000']],2023-01-13T15:28:05.827793Z
l2update,BTC-USD,[['buy', '19230.99', '0.00000000']],2023-01-13T15:28:05.827883Z
l2update,BTC-USD,[['sell', '19287.95', '0.15871302']],2023-01-13T15:28:05.831066Z
l2update,BTC-USD,[['sell', '19234.56', '0.04358200']],2023-01-13T15:28:05.841425Z
l2update,BTC-USD,[['sell', '19240.37', '0.00000000']],2023-01-13T15:28:05.845780Z
l2update,BTC-USD,[['sell', '19233.44', '0.00000000']],2023-01-13T15:28:05.861035Z
l2update,BTC-USD,[['sell', '19233.45', '0.00000000']],2023-01-13T15:28:05.861035Z
l2update,BTC-USD,[['sell', '19246.32', '0.00000000']],2023-01-13T15:28:05.878026Z
l2update,BTC-USD,[['sell', '19234.45', '0.02599787']],2023-01-13T15:28:05.878716Z
l2update,BTC-USD,[['sell', '19269.63', '0.00000000']],2023-01-13T15:28:05.879571Z
l2update,BTC-USD,[['sell', '19233.99', '0.04000000']],2023-01-13T15:28:05.882474Z
l2update,BTC-USD,[['buy', '19208.41', '0.00000000']],2023-01-13T15:28:05.883501Z
l2update,BTC-USD,[['buy', '19212.40', '0.00000000']],2023-01-13T15:28:05.883658Z
l2update,BTC-USD,[['sell', '19234.57', '0.04000000']],2023-01-13T15:28:05.884096Z
l2update,BTC-USD,[['sell', '19261.86', '0.77874121']],2023-01-13T15:28:05.890469Z
l2update,BTC-USD,[['buy', '19229.14', '0.04136379']],2023-01-13T15:28:05.890499Z
l2update,BTC-USD,[['sell', '19233.96', '0.02534948']],2023-01-13T15:28:05.894178Z
l2update,BTC-USD,[['sell', '19233.94', '0.00604707']],2023-01-13T15:28:05.894235Z
l2update,BTC-USD,[['sell', '19232.80', '0.02698993']],2023-01-13T15:28:05.905753Z
