Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['sell', '18211.22', '0.03536627']],2023-01-12T04:39:20.605121Z
l2update,BTC-USD,[['buy', '18208.82', '0.01665809']],2023-01-12T04:39:20.605637Z
l2update,BTC-USD,[['buy', '18208.84', '0.13800000']],2023-01-12T04:39:20.611983Z
l2update,BTC-USD,[['buy', '18208.86', '0.05000000']],2023-01-12T04:39:20.612117Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729588']],2023-01-12T04:39:20.616101Z
l2update,BTC-USD,[['buy', '18208.66', '0.10983782']],2023-01-12T04:39:20.616744Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:20.616826Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.616833Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.616851Z
l2update,BTC-USD,[['sell', '18211.26', '0.00000000']],2023-01-12T04:39:20.616881Z
l2update,BTC-USD,[['buy', '18208.84', '0.05000000']],2023-01-12T04:39:20.618177Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.619429Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.619772Z
l2update,BTC-USD,[['buy', '18205.25', '0.27458962']],2023-01-12T04:39:20.620260Z
l2update,BTC-USD,[['buy', '18202.64', '0.38832837']],2023-01-12T04:39:20.620260Z
l2update,BTC-USD,[['buy', '18200.03', '0.54917924']],2023-01-12T04:39:20.620260Z
l2update,BTC-USD,[['buy', '18197.42', '0.77665673']],2023-01-12T04:39:20.620260Z
l2update,BTC-USD,[['buy', '18208.87', '0.12702689']],2023-01-12T04:39:20.620871Z
l2update,BTC-USD,[['buy', '18208.86', '0.09921688']],2023-01-12T04:39:20.620886Z
l2update,BTC-USD,[['buy', '18208.86', '0.12667517']],2023-01-12T04:39:20.624785Z
l2update,BTC-USD,[['buy', '18208.85', '0.08800000']],2023-01-12T04:39:20.624844Z
l2update,BTC-USD,[['buy', '18208.86', '0.15413346']],2023-01-12T04:39:20.624854Z
l2update,BTC-USD,[['buy', '18208.78', '0.00000000']],2023-01-12T04:39:20.625531Z
l2update,BTC-USD,[['buy', '18208.84', '0.00000000']],2023-01-12T04:39:20.626150Z
l2update,BTC-USD,[['buy', '18208.81', '0.00000000']],2023-01-12T04:39:20.626785Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.628801Z
l2update,BTC-USD,[['sell', '18210.03', '0.13702689']],2023-01-12T04:39:20.629012Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:20.631724Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:20.631892Z
l2update,BTC-USD,[['buy', '18208.88', '0.05000000']],2023-01-12T04:39:20.633095Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.636027Z
l2update,BTC-USD,[['buy', '18208.87', '0.21502689']],2023-01-12T04:39:20.636905Z
l2update,BTC-USD,[['buy', '18208.88', '0.06665809']],2023-01-12T04:39:20.637047Z
l2update,BTC-USD,[['buy', '18208.87', '0.08800000']],2023-01-12T04:39:20.637391Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.641304Z
l2update,BTC-USD,[['buy', '18208.87', '0.00000000']],2023-01-12T04:39:20.642473Z
l2update,BTC-USD,[['buy', '18208.89', '0.12702689']],2023-01-12T04:39:20.644942Z
l2update,BTC-USD,[['buy', '18208.80', '0.00000000']],2023-01-12T04:39:20.647934Z
l2update,BTC-USD,[['buy', '18208.88', '0.15465809']],2023-01-12T04:39:20.648889Z
l2update,BTC-USD,[['buy', '18208.86', '0.10413346']],2023-01-12T04:39:20.650758Z
l2update,BTC-USD,[['buy', '18208.88', '0.06665809']],2023-01-12T04:39:20.653203Z
l2update,BTC-USD,[['buy', '18208.89', '0.21502689']],2023-01-12T04:39:20.656826Z
l2update,BTC-USD,[['buy', '18208.90', '0.05000000']],2023-01-12T04:39:20.656901Z
l2update,BTC-USD,[['buy', '18208.90', '0.06665809']],2023-01-12T04:39:20.660787Z
l2update,BTC-USD,[['buy', '18208.89', '0.08800000']],2023-01-12T04:39:20.661745Z
l2update,BTC-USD,[['buy', '18208.90', '0.19368498']],2023-01-12T04:39:20.669051Z
l2update,BTC-USD,[['buy', '18208.90', '0.06665809']],2023-01-12T04:39:20.673365Z
l2update,BTC-USD,[['buy', '18208.82', '0.00000000']],2023-01-12T04:39:20.674717Z
l2update,BTC-USD,[['buy', '18208.91', '0.12702689']],2023-01-12T04:39:20.677108Z
l2update,BTC-USD,[['sell', '18211.22', '0.00000000']],2023-01-12T04:39:20.677738Z
l2update,BTC-USD,[['buy', '18208.88', '0.01665809']],2023-01-12T04:39:20.682078Z
l2update,BTC-USD,[['buy', '18208.89', '0.00000000']],2023-01-12T04:39:20.687342Z
l2update,BTC-USD,[['buy', '18208.92', '0.05000000']],2023-01-12T04:39:20.689971Z
l2update,BTC-USD,[['buy', '18208.92', '0.06665809']],2023-01-12T04:39:20.690195Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.691405Z
l2update,BTC-USD,[['buy', '18208.91', '0.21502689']],2023-01-12T04:39:20.694061Z
l2update,BTC-USD,[['buy', '18208.91', '0.08800000']],2023-01-12T04:39:20.694429Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.698487Z
l2update,BTC-USD,[['buy', '18208.91', '0.00000000']],2023-01-12T04:39:20.700151Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.701129Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.702590Z
l2update,BTC-USD,[['buy', '18208.93', '0.12702689']],2023-01-12T04:39:20.702614Z
l2update,BTC-USD,[['buy', '18208.93', '0.17624377']],2023-01-12T04:39:20.702626Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.705528Z
l2update,BTC-USD,[['buy', '18208.92', '0.15465809']],2023-01-12T04:39:20.706430Z
l2update,BTC-USD,[['buy', '18208.93', '0.04921688']],2023-01-12T04:39:20.707196Z
l2update,BTC-USD,[['buy', '18208.90', '0.01665809']],2023-01-12T04:39:20.707988Z
l2update,BTC-USD,[['buy', '18208.93', '0.00000000']],2023-01-12T04:39:20.708602Z
l2update,BTC-USD,[['sell', '18210.03', '0.13702689']],2023-01-12T04:39:20.710343Z
l2update,BTC-USD,[['buy', '18208.92', '0.06665809']],2023-01-12T04:39:20.712657Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:20.712684Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.714134Z
l2update,BTC-USD,[['buy', '18208.94', '0.05000000']],2023-01-12T04:39:20.714218Z
l2update,BTC-USD,[['buy', '18208.94', '0.17702689']],2023-01-12T04:39:20.714281Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.716814Z
l2update,BTC-USD,[['buy', '18208.93', '0.08800000']],2023-01-12T04:39:20.718209Z
l2update,BTC-USD,[['buy', '18208.94', '0.05000000']],2023-01-12T04:39:20.718757Z
l2update,BTC-USD,[['buy', '18208.93', '0.13721688']],2023-01-12T04:39:20.722482Z
l2update,BTC-USD,[['buy', '18208.93', '0.04921688']],2023-01-12T04:39:20.723865Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.726487Z
l2update,BTC-USD,[['buy', '18208.95', '0.12702689']],2023-01-12T04:39:20.726654Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.726701Z
l2update,BTC-USD,[['buy', '18208.86', '0.05491658']],2023-01-12T04:39:20.728697Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.729519Z
l2update,BTC-USD,[['buy', '18208.94', '0.13800000']],2023-01-12T04:39:20.730764Z
l2update,BTC-USD,[['buy', '18208.92', '0.01665809']],2023-01-12T04:39:20.731959Z
l2update,BTC-USD,[['buy', '18208.88', '0.00000000']],2023-01-12T04:39:20.732135Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.732675Z
l2update,BTC-USD,[['buy', '18205.25', '0.00000000']],2023-01-12T04:39:20.734653Z
l2update,BTC-USD,[['buy', '18202.64', '0.00000000']],2023-01-12T04:39:20.734653Z
l2update,BTC-USD,[['buy', '18200.03', '0.00000000']],2023-01-12T04:39:20.734653Z
l2update,BTC-USD,[['buy', '18197.42', '0.00000000']],2023-01-12T04:39:20.734653Z
l2update,BTC-USD,[['buy', '18208.23', '0.04745927']],2023-01-12T04:39:20.734958Z
l2update,BTC-USD,[['buy', '18208.94', '0.05000000']],2023-01-12T04:39:20.736138Z
l2update,BTC-USD,[['buy', '18208.96', '0.05000000']],2023-01-12T04:39:20.739057Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.739178Z
l2update,BTC-USD,[['buy', '18207.56', '0.00000000']],2023-01-12T04:39:20.743264Z
l2update,BTC-USD,[['buy', '18208.96', '0.06665809']],2023-01-12T04:39:20.743290Z
l2update,BTC-USD,[['buy', '18208.95', '0.21502689']],2023-01-12T04:39:20.743466Z
l2update,BTC-USD,[['buy', '18208.95', '0.08800000']],2023-01-12T04:39:20.743494Z
l2update,BTC-USD,[['buy', '18208.97', '0.12702689']],2023-01-12T04:39:20.747266Z
l2update,BTC-USD,[['buy', '18208.95', '0.00000000']],2023-01-12T04:39:20.750322Z
l2update,BTC-USD,[['buy', '18208.94', '0.00000000']],2023-01-12T04:39:20.752549Z
l2update,BTC-USD,[['buy', '18208.96', '0.15465809']],2023-01-12T04:39:20.755440Z
l2update,BTC-USD,[['buy', '18208.90', '0.00000000']],2023-01-12T04:39:20.755696Z
l2update,BTC-USD,[['buy', '18208.98', '0.05000000']],2023-01-12T04:39:20.759403Z
l2update,BTC-USD,[['buy', '18208.96', '0.06665809']],2023-01-12T04:39:20.760993Z
l2update,BTC-USD,[['buy', '18208.97', '0.00000000']],2023-01-12T04:39:20.764219Z
l2update,BTC-USD,[['buy', '18208.97', '0.08800000']],2023-01-12T04:39:20.767333Z
l2update,BTC-USD,[['buy', '18208.99', '0.12702689']],2023-01-12T04:39:20.767344Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.768496Z
l2update,BTC-USD,[['buy', '18208.98', '0.06665809']],2023-01-12T04:39:20.770953Z
l2update,BTC-USD,[['buy', '18208.96', '0.01665809']],2023-01-12T04:39:20.772211Z
l2update,BTC-USD,[['buy', '18208.97', '0.00000000']],2023-01-12T04:39:20.773183Z
l2update,BTC-USD,[['sell', '18210.03', '0.13702689']],2023-01-12T04:39:20.774899Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:20.777586Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.778904Z
l2update,BTC-USD,[['buy', '18209.00', '0.05000000']],2023-01-12T04:39:20.778934Z
l2update,BTC-USD,[['buy', '18208.99', '0.21502689']],2023-01-12T04:39:20.778952Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.781732Z
l2update,BTC-USD,[['buy', '18208.99', '0.08800000']],2023-01-12T04:39:20.783229Z
l2update,BTC-USD,[['buy', '18208.92', '0.00000000']],2023-01-12T04:39:20.783314Z
l2update,BTC-USD,[['buy', '18208.99', '0.00000000']],2023-01-12T04:39:20.785079Z
l2update,BTC-USD,[['buy', '18209.00', '0.17702689']],2023-01-12T04:39:20.788491Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.788640Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.791177Z
l2update,BTC-USD,[['buy', '18209.00', '0.26502689']],2023-01-12T04:39:20.792392Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.792777Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.795644Z
l2update,BTC-USD,[['buy', '18209.01', '0.01665809']],2023-01-12T04:39:20.796359Z
l2update,BTC-USD,[['buy', '18209.00', '0.13800000']],2023-01-12T04:39:20.796602Z
l2update,BTC-USD,[['buy', '18208.98', '0.01665809']],2023-01-12T04:39:20.800258Z
l2update,BTC-USD,[['buy', '18209.01', '0.14368498']],2023-01-12T04:39:20.800344Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.800493Z
l2update,BTC-USD,[['buy', '18209.00', '0.05000000']],2023-01-12T04:39:20.802860Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.803431Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.804114Z
l2update,BTC-USD,[['buy', '18209.01', '0.19290186']],2023-01-12T04:39:20.804211Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.806616Z
l2update,BTC-USD,[['buy', '18209.01', '0.28090186']],2023-01-12T04:39:20.808194Z
l2update,BTC-USD,[['buy', '18209.01', '0.23168498']],2023-01-12T04:39:20.810849Z
l2update,BTC-USD,[['buy', '18209.02', '0.05000000']],2023-01-12T04:39:20.812229Z
l2update,BTC-USD,[['buy', '18209.01', '0.10465809']],2023-01-12T04:39:20.812873Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.815779Z
l2update,BTC-USD,[['buy', '18208.00', '0.02745860']],2023-01-12T04:39:20.816101Z
l2update,BTC-USD,[['buy', '18209.02', '0.17702689']],2023-01-12T04:39:20.816227Z
l2update,BTC-USD,[['buy', '18209.01', '0.01665809']],2023-01-12T04:39:20.818647Z
l2update,BTC-USD,[['buy', '18209.02', '0.22624377']],2023-01-12T04:39:20.819569Z
l2update,BTC-USD,[['buy', '18208.14', '0.10983268']],2023-01-12T04:39:20.823325Z
l2update,BTC-USD,[['buy', '18209.02', '0.31424377']],2023-01-12T04:39:20.823388Z
l2update,BTC-USD,[['buy', '18208.93', '0.00000000']],2023-01-12T04:39:20.825344Z
l2update,BTC-USD,[['buy', '18209.02', '0.18721688']],2023-01-12T04:39:20.827668Z
l2update,BTC-USD,[['buy', '18209.03', '0.12702689']],2023-01-12T04:39:20.831048Z
l2update,BTC-USD,[['buy', '18209.00', '0.00000000']],2023-01-12T04:39:20.836434Z
l2update,BTC-USD,[['buy', '18209.02', '0.09921688']],2023-01-12T04:39:20.836578Z
l2update,BTC-USD,[['buy', '18209.04', '0.05000000']],2023-01-12T04:39:20.842867Z
l2update,BTC-USD,[['buy', '18209.03', '0.21502689']],2023-01-12T04:39:20.842875Z
l2update,BTC-USD,[['buy', '18208.96', '0.00000000']],2023-01-12T04:39:20.844125Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.847524Z
l2update,BTC-USD,[['buy', '18209.03', '0.12702689']],2023-01-12T04:39:20.848608Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.852936Z
l2update,BTC-USD,[['buy', '18209.04', '0.13800000']],2023-01-12T04:39:20.852970Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.855766Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.857164Z
l2update,BTC-USD,[['buy', '18209.05', '0.01665809']],2023-01-12T04:39:20.857248Z
l2update,BTC-USD,[['buy', '18209.02', '0.04921688']],2023-01-12T04:39:20.858152Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.860071Z
l2update,BTC-USD,[['buy', '18209.04', '0.05000000']],2023-01-12T04:39:20.862680Z
l2update,BTC-USD,[['buy', '18208.98', '0.00000000']],2023-01-12T04:39:20.865622Z
l2update,BTC-USD,[['buy', '18209.05', '0.10465809']],2023-01-12T04:39:20.866956Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.867024Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.869791Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.871273Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.873702Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.879257Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.882033Z
l2update,BTC-USD,[['buy', '18209.04', '0.00000000']],2023-01-12T04:39:20.886777Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.891064Z
l2update,BTC-USD,[['buy', '18209.04', '0.12702689']],2023-01-12T04:39:20.891162Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.893669Z
l2update,BTC-USD,[['buy', '18209.01', '0.00000000']],2023-01-12T04:39:20.893850Z
l2update,BTC-USD,[['buy', '18209.03', '0.00000000']],2023-01-12T04:39:20.894065Z
l2update,BTC-USD,[['buy', '18209.04', '0.00000000']],2023-01-12T04:39:20.896839Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.897136Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.899847Z
l2update,BTC-USD,[['buy', '18208.48', '0.04000000']],2023-01-12T04:39:20.903282Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.909650Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.912183Z
l2update,BTC-USD,[['buy', '18208.87', '0.12702689']],2023-01-12T04:39:20.912317Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.915916Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.918285Z
l2update,BTC-USD,[['buy', '18209.06', '0.04921688']],2023-01-12T04:39:20.923920Z
l2update,BTC-USD,[['buy', '18209.05', '0.01665809']],2023-01-12T04:39:20.929678Z
l2update,BTC-USD,[['buy', '18209.02', '0.00000000']],2023-01-12T04:39:20.930019Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.931751Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.934560Z
l2update,BTC-USD,[['buy', '18209.07', '0.01665809']],2023-01-12T04:39:20.936106Z
l2update,BTC-USD,[['buy', '18209.06', '0.13721688']],2023-01-12T04:39:20.936179Z
l2update,BTC-USD,[['sell', '18210.05', '1.46718347']],2023-01-12T04:39:20.939969Z
l2update,BTC-USD,[['buy', '18209.06', '0.04921688']],2023-01-12T04:39:20.942290Z
l2update,BTC-USD,[['sell', '18210.05', '1.34015658']],2023-01-12T04:39:20.942492Z
l2update,BTC-USD,[['sell', '18210.03', '0.13702689']],2023-01-12T04:39:20.944091Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:20.946865Z
l2update,BTC-USD,[['buy', '18209.07', '0.10465809']],2023-01-12T04:39:20.948112Z
l2update,BTC-USD,[['sell', '18210.03', '0.13702689']],2023-01-12T04:39:20.952356Z
l2update,BTC-USD,[['buy', '18209.05', '0.00000000']],2023-01-12T04:39:20.954452Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:20.955053Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.956719Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.959260Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.965551Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.968160Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.973795Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.976384Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.982318Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.985034Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.990316Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:20.992928Z
l2update,BTC-USD,[['sell', '18210.51', '0.12702689']],2023-01-12T04:39:20.998799Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:21.001773Z
l2update,BTC-USD,[['sell', '18209.95', '0.00000000']],2023-01-12T04:39:21.004127Z
l2update,BTC-USD,[['sell', '18209.94', '0.03400000']],2023-01-12T04:39:21.012027Z
l2update,BTC-USD,[['buy', '18209.08', '0.03000000']],2023-01-12T04:39:21.012057Z
l2update,BTC-USD,[['sell', '18209.94', '0.03000000']],2023-01-12T04:39:21.014544Z
l2update,BTC-USD,[['sell', '18210.51', '0.12695181']],2023-01-12T04:39:21.015691Z
l2update,BTC-USD,[['sell', '18210.03', '0.01400000']],2023-01-12T04:39:21.015854Z
l2update,BTC-USD,[['buy', '18209.07', '0.01665809']],2023-01-12T04:39:21.018321Z
l2update,BTC-USD,[['sell', '18210.51', '0.00000000']],2023-01-12T04:39:21.018995Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:21.021518Z
l2update,BTC-USD,[['buy', '18209.08', '0.11800000']],2023-01-12T04:39:21.025319Z
l2update,BTC-USD,[['buy', '18209.09', '0.01665809']],2023-01-12T04:39:21.025379Z
l2update,BTC-USD,[['sell', '18210.04', '1.01246967']],2023-01-12T04:39:21.025389Z
l2update,BTC-USD,[['sell', '18210.04', '0.88551786']],2023-01-12T04:39:21.028065Z
l2update,BTC-USD,[['sell', '18209.93', '0.00400000']],2023-01-12T04:39:21.030116Z
l2update,BTC-USD,[['buy', '18209.09', '0.06587497']],2023-01-12T04:39:21.030215Z
l2update,BTC-USD,[['buy', '18209.08', '0.08800000']],2023-01-12T04:39:21.031151Z
l2update,BTC-USD,[['buy', '18209.07', '0.00000000']],2023-01-12T04:39:21.031297Z
l2update,BTC-USD,[['buy', '18209.08', '0.00000000']],2023-01-12T04:39:21.031727Z
l2update,BTC-USD,[['buy', '18208.88', '0.02000000']],2023-01-12T04:39:21.034143Z
l2update,BTC-USD,[['sell', '18210.03', '0.13695181']],2023-01-12T04:39:21.034198Z
l2update,BTC-USD,[['sell', '18209.94', '0.00000000']],2023-01-12T04:39:21.036100Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:21.036936Z
l2update,BTC-USD,[['buy', '18209.09', '0.01665809']],2023-01-12T04:39:21.037704Z
l2update,BTC-USD,[['buy', '18209.09', '0.10465809']],2023-01-12T04:39:21.039531Z
l2update,BTC-USD,[['buy', '18209.09', '0.13465809']],2023-01-12T04:39:21.039825Z
l2update,BTC-USD,[['sell', '18209.93', '0.03400000']],2023-01-12T04:39:21.041949Z
l2update,BTC-USD,[['sell', '18210.03', '0.13695181']],2023-01-12T04:39:21.042001Z
l2update,BTC-USD,[['sell', '18209.93', '0.03000000']],2023-01-12T04:39:21.042353Z
l2update,BTC-USD,[['buy', '18208.00', '0.00000000']],2023-01-12T04:39:21.043449Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:21.045330Z
l2update,BTC-USD,[['sell', '18210.03', '0.13695181']],2023-01-12T04:39:21.046189Z
l2update,BTC-USD,[['sell', '18210.03', '0.01000000']],2023-01-12T04:39:21.048843Z
l2update,BTC-USD,[['sell', '18210.03', '0.01400000']],2023-01-12T04:39:21.051213Z
l2update,BTC-USD,[['buy', '18209.10', '0.04921688']],2023-01-12T04:39:21.051350Z
l2update,BTC-USD,[['buy', '18208.34', '0.02745815']],2023-01-12T04:39:21.055481Z
l2update,BTC-USD,[['buy', '18209.09', '0.04665809']],2023-01-12T04:39:21.056997Z
l2update,BTC-USD,[['buy', '18209.06', '0.00000000']],2023-01-12T04:39:21.057177Z
l2update,BTC-USD,[['sell', '18210.03', '0.14095181']],2023-01-12T04:39:21.059716Z
l2update,BTC-USD,[['sell', '18210.03', '0.01400000']],2023-01-12T04:39:21.062449Z
l2update,BTC-USD,[['buy', '18209.10', '0.13721688']],2023-01-12T04:39:21.063942Z
l2update,BTC-USD,[['buy', '18209.11', '0.01665809']],2023-01-12T04:39:21.064037Z
l2update,BTC-USD,[['sell', '18210.04', '1.01246967']],2023-01-12T04:39:21.064109Z
l2update,BTC-USD,[['sell', '18210.04', '0.88551786']],2023-01-12T04:39:21.067306Z
l2update,BTC-USD,[['buy', '18209.10', '0.04921688']],2023-01-12T04:39:21.069800Z
l2update,BTC-USD,[['sell', '18210.04', '1.01246967']],2023-01-12T04:39:21.075694Z
l2update,BTC-USD,[['buy', '18209.11', '0.10465809']],2023-01-12T04:39:21.075730Z
l2update,BTC-USD,[['sell', '18210.04', '0.88551786']],2023-01-12T04:39:21.078505Z
l2update,BTC-USD,[['sell', '18210.03', '0.14095181']],2023-01-12T04:39:21.079373Z
l2update,BTC-USD,[['buy', '18208.38', '0.05785302']],2023-01-12T04:39:21.096201Z
l2update,BTC-USD,[['buy', '18207.59', '0.00000000']],2023-01-12T04:39:21.121644Z
l2update,BTC-USD,[['buy', '18205.18', '0.27459111']],2023-01-12T04:39:21.141514Z
l2update,BTC-USD,[['buy', '18202.46', '0.38833047']],2023-01-12T04:39:21.141514Z
l2update,BTC-USD,[['buy', '18199.74', '0.54918222']],2023-01-12T04:39:21.141514Z
l2update,BTC-USD,[['buy', '18197.02', '0.77666095']],2023-01-12T04:39:21.141514Z
l2update,BTC-USD,[['sell', '18209.93', '0.02371953']],2023-01-12T04:39:21.145192Z
l2update,BTC-USD,[['sell', '18210.03', '0.01400000']],2023-01-12T04:39:21.149907Z
l2update,BTC-USD,[['sell', '18211.60', '0.00000000']],2023-01-12T04:39:21.151060Z
l2update,BTC-USD,[['sell', '18211.63', '0.00000000']],2023-01-12T04:39:21.151060Z
l2update,BTC-USD,[['buy', '18209.09', '0.01665809']],2023-01-12T04:39:21.151200Z
l2update,BTC-USD,[['buy', '18209.09', '0.00000000']],2023-01-12T04:39:21.151222Z
l2update,BTC-USD,[['sell', '18209.93', '0.00000000']],2023-01-12T04:39:21.151437Z
l2update,BTC-USD,[['sell', '18210.51', '0.12695181']],2023-01-12T04:39:21.155948Z
l2update,BTC-USD,[['buy', '18208.54', '0.05032925']],2023-01-12T04:39:21.155962Z
l2update,BTC-USD,[['buy', '18209.12', '0.04921688']],2023-01-12T04:39:21.155990Z
l2update,BTC-USD,[['buy', '18209.09', '0.12695181']],2023-01-12T04:39:21.156022Z
l2update,BTC-USD,[['buy', '18209.12', '0.07921688']],2023-01-12T04:39:21.156133Z
l2update,BTC-USD,[['buy', '18207.95', '0.00000000']],2023-01-12T04:39:21.156200Z
l2update,BTC-USD,[['buy', '18208.87', '0.00000000']],2023-01-12T04:39:21.159051Z
l2update,BTC-USD,[['buy', '18209.09', '0.00000000']],2023-01-12T04:39:21.161619Z
l2update,BTC-USD,[['sell', '18210.52', '0.05491686']],2023-01-12T04:39:21.161987Z
l2update,BTC-USD,[['buy', '18209.10', '0.00000000']],2023-01-12T04:39:21.163079Z
l2update,BTC-USD,[['buy', '18209.12', '0.04921688']],2023-01-12T04:39:21.164527Z
